Test Time,69.4928
Test Time,88.4471
Test Time,94.4149
Test Time,128.0524
Test Time,130.1404
Test Time,149.448
Test Time,114.0106
Test Time,88.7981
Test Time,102.4655
Test Time,105.9034
Test Time,101.8846
Test Time,85.706
Test Time,96.0831
Test Time,98.3088
Test Time,63.8855
Test Time,60.8326
Test Time,67.4753
Test Time,59.1471
Test Time,56.3974
Test Time,62.5075
Test Time,81.0091
Test Time,58.4571
Test Time,102.032
Test Time,66.5202
Test Time,57.4352
Test Time,71.9434
Test Time,71.8505
Test Time,75.8573
Test Time,69.4949
Test Time,70.242
Test Time,93.7836
Test Time,59.1361
Test Time,89.5037
Test Time,55.8904
Test Time,55.0134
Test Time,61.1506
Test Time,54.0377
Test Time,59.3254
Test Time,58.4913
Test Time,59.9937
Test Time,57.6866
Test Time,78.5324
Test Time,60.1556
Test Time,67.2326
Test Time,62.3878
Test Time,58.1274
Test Time,52.6015
Test Time,72.1278
Test Time,68.0416
Test Time,85.4125
Test Time,57.6157
Test Time,56.8906
Test Time,71.0876
Test Time,155.4468
Test Time,54.7056
Test Time,67.3678
Test Time,65.8436
Test Time,73.2904
Test Time,62.2592
Test Time,71.6049
Test Time,53.6002
Test Time,80.3211
Test Time,99.6093
Test Time,70.7684
Test Time,71.2686
Test Time,87.6004
Test Time,56.5762
Test Time,73.9142
Test Time,56.2574
Test Time,59.8921
Test Time,56.6777
Test Time,63.408
Test Time,96.1687
Test Time,55.6122
Test Time,62.7207
Test Time,69.1606
Test Time,58.7337
Test Time,57.1006
Test Time,73.8999
Test Time,57.1272
Test Time,75.2605
Test Time,59.9939
Test Time,63.8704
Test Time,60.9914
Test Time,61.7035
Test Time,59.8703
Test Time,64.8947
Test Time,63.9283
Test Time,55.9117
Test Time,56.0789
Test Time,63.3751
Test Time,62.5122
Test Time,58.2479
Test Time,64.6162
Test Time,77.4744
Test Time,55.8952
Test Time,71.5566
Test Time,68.1982
Test Time,94.4929
Test Time,71.5971
